Serial Number,Defect Status,Date,Time,Month,Week,Week #,Operator,Operation,Station,Table,Location,Latitude,Gore,Type,Film Type,SubProcess,Condition,Criteria,Disposition,MRB Disposition,Comment
WK-068,Closed,2015-01-06,20:06:00,January 2015,2,1,103441,SEAL SHELL GORES,SEALING TABLE 6,6,14_12B,-12,14,QS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
TK-998,Closed,2015-01-06,20:09:00,January 2015,2,1,103819,SEAL SHELL GORES,SEALING TABLE 4,4,06_30B,-30,6,PS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,pellet in top c-tape roll caught in seal. could not repair with a vertrod. Reseal.
TK-1000,Closed,2015-01-06,20:11:00,January 2015,2,1,103226,SEAL BALLONET,SEALING TABLE 3,3,B04_33A,33,4,PB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-068,Closed,2015-01-06,20:19:00,January 2015,2,1,103485,SEAL SHELL GORES,SEALING TABLE 6,6,14_27B,-27,14,QS,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,CUT OFF,,
WK-068,Closed,2015-01-06,22:01:00,January 2015,2,1,103485,SEAL SHELL GORES,SEALING TABLE 6,6,16_07B,-7,16,QS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
TK-998,Closed,2015-01-06,23:47:00,January 2015,2,1,103269,SEAL SHELL GORES,SEALING TABLE 4,4,22_32B,-32,22,PS,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
TK-998,Closed,2015-01-07,00:24:00,January 2015,2,1,103269,SEAL SHELL GORES,SEALING TABLE 4,4,26_32A,32,26,PS,PE01,GORE SEALS,FAILED REPAIR,REPAIR ATTEMPT FAILED,RESEAL,,"Ink in seal at flag, attempted vertrod, repair failed."
WK-071,Closed,2015-01-07,00:28:00,January 2015,2,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B06_38A,38,6,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-071,Closed,2015-01-07,00:43:00,January 2015,2,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B07_01A,1,7,QB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-071,Closed,2015-01-07,01:00:00,January 2015,2,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B07_42B,-42,7,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-071,Closed,2015-01-07,01:30:00,January 2015,2,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B09_19A,19,9,QB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-071,Closed,2015-01-07,01:33:00,January 2015,2,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B08_34A,34,8,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-070,Closed,2015-01-07,01:48:00,January 2015,2,1,103797,CUT SHELL GORES,SEALING TABLE 2,2,58_07A,7,58,QS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
TK-998,Closed,2015-01-07,02:16:00,January 2015,2,1,103269,SEAL SHELL GORES,SEALING TABLE 4,4,33_36A,36,33,PS,PE01,GORE SEALS,TUCK,LARGE (>1/4 IN),INCISION & RESEAL,,
WK-070,Closed,2015-01-07,02:29:00,January 2015,2,1,103216,CUT SHELL GORES,SEALING TABLE 2,2,63_42B,-42,63,QS,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
TK-998,Closed,2015-01-07,02:29:00,January 2015,2,1,103269,SEAL SHELL GORES,SEALING TABLE 4,4,33_36A,36,33,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-998,Closed,2015-01-07,02:29:00,January 2015,2,1,103269,SEAL SHELL GORES,SEALING TABLE 4,4,33_36A,36,33,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-998,Closed,2015-01-07,02:30:00,January 2015,2,1,103269,SEAL SHELL GORES,SEALING TABLE 4,4,33_36A,36,33,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
TK-998,Closed,2015-01-07,02:30:00,January 2015,2,1,103269,SEAL SHELL GORES,SEALING TABLE 4,4,33_36A,36,33,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-071,Closed,2015-01-07,02:39:00,January 2015,2,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B13_42A,42,13,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-071,Closed,2015-01-07,03:59:00,January 2015,2,1,103269,SEAL BALLONET,SEALING TABLE 5,5,B15_29A,29,15,QB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-071,Closed,2015-01-07,06:43:00,January 2015,2,1,103930,SEAL BALLONET,SEALING TABLE 5,5,B19_33A,33,19,QB,PE01,BALLONET FLAGS,MISSING FLAG,BALLONET SEAL; BALLONET FLAG NOT IN SEAL,VERTROD FLAG ON,,
WK-071,Closed,2015-01-07,06:58:00,January 2015,2,1,103930,SEAL BALLONET,SEALING TABLE 5,5,B20_20A,20,20,QB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-071,Closed,2015-01-07,07:08:00,January 2015,2,1,101599,SEAL BALLONET,SEALING TABLE 5,5,B20_34A,34,20,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-071,Closed,2015-01-07,07:10:00,January 2015,2,1,101599,SEAL BALLONET,SEALING TABLE 5,5,B20_26A,26,20,QB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE,SSA PATCH,,
WK-071,Closed,2015-01-07,07:11:00,January 2015,2,1,101599,SEAL BALLONET,SEALING TABLE 5,5,B20_32A,32,20,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-071,Closed,2015-01-07,07:11:00,January 2015,2,1,101599,SEAL BALLONET,SEALING TABLE 5,5,B20_22A,22,20,QB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE,SSA PATCH,,
TK-998,Closed,2015-01-07,07:27:00,January 2015,2,1,103760,SEAL SHELL GORES,SEALING TABLE 4,4,35_35A,35,35,PS,PE01,TENDON,NOT PRESENT,TENDON DID NOT FEED DURING SEALING OPERATION AND SLEEVE IS GOOD,TENDON RETHREAD,,
WK-068,Closed,2015-01-07,07:42:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,48_26B,-26,48,QS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-071,Closed,2015-01-07,07:58:00,January 2015,2,1,101599,SEAL BALLONET,SEALING TABLE 5,5,B20_ALL,0,20,QB,PE01,GORE SEALS,FAILED REPAIR,REPAIR ATTEMPT FAILED ON A GORE ALREADY RESEALED FOR AN UNRELATED ISSUE,CUT OFF,,back to 19
TK-998,Closed,2015-01-07,08:32:00,January 2015,2,1,103760,SEAL SHELL GORES,SEALING TABLE 4,4,39_36A,36,39,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-068,Closed,2015-01-07,09:15:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,49_34A,34,49,QS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-068,Closed,2015-01-07,09:16:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,49_42A,42,49,QS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-068,Closed,2015-01-07,09:16:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,49_42A,42,49,QS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-068,Closed,2015-01-07,09:16:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,49_42A,42,49,QS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-068,Closed,2015-01-07,09:16:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,49_42A,42,49,QS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-068,Closed,2015-01-07,09:17:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,49_34A,34,49,QS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-072,Closed,2015-01-07,09:28:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B01_36B,-36,1,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-071,Closed,2015-01-07,09:30:00,January 2015,2,1,101599,SEAL BALLONET,SEALING TABLE 5,5,B19_ALL,0,19,QB,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,CUT OFF,,
WK-068,Closed,2015-01-07,09:38:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,51_40A,40,51,QS,PE01,GORE SEALS,TUCK,LARGE (>1/4 IN),INCISION & RESEAL,,
WK-071,Closed,2015-01-07,09:52:00,January 2015,2,1,101599,SEAL BALLONET,SEALING TABLE 5,5,B19_32A,32,19,QB,PE01,BALLONET FLAGS,MISSING FLAG,BALLONET SEAL; BALLONET FLAG NOT IN SEAL,VERTROD FLAG ON,,
WK-072,Closed,2015-01-07,09:58:00,January 2015,2,1,103383,SEAL BALLONET,SEALING TABLE 2,2,B03_30B,-30,3,QB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-072,Closed,2015-01-07,09:59:00,January 2015,2,1,103383,SEAL BALLONET,SEALING TABLE 2,2,B03_37B,-37,3,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-068,Closed,2015-01-07,10:19:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,51_38A,38,51,QS,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-068,Closed,2015-01-07,10:21:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,51_42A,42,51,QS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-068,Closed,2015-01-07,10:21:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,51_42A,42,51,QS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-068,Closed,2015-01-07,10:23:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,51_42A,42,51,QS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-068,Closed,2015-01-07,10:23:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,51_42A,42,51,QS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-068,Closed,2015-01-07,10:53:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,52_37A,37,52,QS,PE01,GORE SEALS,INCOMPLETE SEAL,SEALING PROCESS WAS INTERRUPTED; NOTE THE ISSUE IN COMMENTS SECTION,RESEAL,,lost hold of gore & caused a big tuck at beginning of the seal.
WK-068,Closed,2015-01-07,11:08:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,52_42A,42,52,QS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-072,Closed,2015-01-07,11:09:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B08_17B,-17,8,QB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-072,Closed,2015-01-07,11:19:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B08_43B,-43,8,QB,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-071,Closed,2015-01-07,11:41:00,January 2015,2,1,101423,SEAL BALLONET,SEALING TABLE 5,5,B28_12A,12,28,QB,PE01,CTAPE/BACKING,NO MELTS,LARGE GELS THAT ARE VISIBLE ON THE ROLL,RED TAG,,no melt ended up in seal. Red tag roll and reseal seal 28
WK-068,Closed,2015-01-07,11:56:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,53_42A,42,53,QS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-071,Closed,2015-01-07,12:55:00,January 2015,2,1,101423,SEAL BALLONET,SEALING TABLE 5,5,B28_41B,-41,28,QB,PE01,GORE FILM,MISALIGNED CENTERFOLD,GREATER THAN 0.2 IN FROM THE RAIL,MRB,,center fold missaligned at base end. cut out gore
WK-068,Closed,2015-01-07,13:01:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,55_39A,39,55,QS,PE01,GORE SEALS,TUCK,LARGE (>1/4 IN),INCISION & RESEAL,,
WK-072,Closed,2015-01-07,13:09:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B12_21A,21,12,QB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-072,Closed,2015-01-07,13:09:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B12_15B,-15,12,QB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-068,Closed,2015-01-07,13:16:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,55_42B,-42,55,QS,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-071,Closed,2015-01-07,13:30:00,January 2015,2,1,103930,SEAL BALLONET,SEALING TABLE 5,5,B27_01B,-1,27,QB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE,SSA PATCH,,
WK-071,Closed,2015-01-07,13:31:00,January 2015,2,1,103930,SEAL BALLONET,SEALING TABLE 5,5,B27_02B,-2,27,QB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE,SSA PATCH,,
WK-071,Closed,2015-01-07,13:31:00,January 2015,2,1,103930,SEAL BALLONET,SEALING TABLE 5,5,B27_03B,-3,27,QB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE,SSA PATCH,,
TK-1000,Closed,2015-01-07,13:32:00,January 2015,2,1,103402,SEAL SHELL GORES,SEALING TABLE 3,3,30_34A,34,30,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-072,Closed,2015-01-07,13:34:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B12_43B,-43,12,QB,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-071,Closed,2015-01-07,13:44:00,January 2015,2,1,103930,SEAL BALLONET,SEALING TABLE 5,5,B27_00A,0,27,QB,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE,SSA PATCH,,
WK-072,Closed,2015-01-07,14:12:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B13_15B,-15,13,QB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
TK-997,Closed,2015-01-07,14:23:00,January 2015,2,1,101095,FINISHING,FINISHING TABLE,3,27_36B,-36,27,PS,PE01,DONUT SEAL,CONTAMINATION,VIOLATES 1/16 IN OF EITHER EDGE OF THE SEAL,MRB,,"red ink in the seal, we struck the area again with the sealer"
WK-068,Closed,2015-01-07,14:47:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,56_02A,2,56,QS,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,RESEAL,,
WK-068,Closed,2015-01-07,14:49:00,January 2015,2,1,103376,SEAL SHELL GORES,SEALING TABLE 6,6,55_02A,2,55,QS,PE01,GORE SEALS,FAILED RESEAL,DEFECT PERSISTS AFTER RESEAL OR SUBSEQUENT SEAL DEFECT REQUIRES A NEW SEAL,CUT OFF,,cut back to seal 54 due to previous reseals.
WK-072,Closed,2015-01-07,14:51:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B13_31A,31,13,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-072,Closed,2015-01-07,14:52:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B13_37B,-37,13,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-072,Closed,2015-01-07,14:53:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B13_39B,-39,13,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-072,Closed,2015-01-07,14:54:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B13_40B,-40,13,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-072,Closed,2015-01-07,14:55:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B13_41B,-41,13,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
WK-072,Closed,2015-01-07,14:56:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B13_42B,-42,13,QB,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-072,Closed,2015-01-07,15:00:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B13_38B,-38,13,QB,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) NO JAGGED EDGE SEAL,SSA PATCH,,
TK-1000,Closed,2015-01-07,15:00:00,January 2015,2,1,103402,SEAL SHELL GORES,SEALING TABLE 3,3,40_35A,35,40,PS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-072,Closed,2015-01-07,15:15:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B14_17A,17,14,QB,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-072,Closed,2015-01-07,15:27:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B14_43B,-43,14,QB,PE01,GORE SEALS,JAGGED EDGE,EDGE IRREGULARITIES ON GAS SIDE OF SEAL; SAWTOOTHED OR BUBBLED,VERTROD,,
WK-072,Closed,2015-01-07,15:28:00,January 2015,2,1,103847,SEAL BALLONET,SEALING TABLE 2,2,B14_42A,42,14,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
TK-999,Closed,2015-01-07,16:24:00,January 2015,2,1,103716,FINISHING,FINISHING TABLE,3,37_42A,42,37,PS,PE01,GORE SEALS,MARKLINE TUCK,TUCK THAT WAS MARKED FOR ATTENTION AT THE SEALING TABLE AND WITHIN 6 IN OF MARKLINE,SSA PATCH,,patched
WK-068,Closed,2015-01-07,17:17:00,January 2015,2,1,103441,SEAL SHELL GORES,SEALING TABLE 6,6,54_ALL,0,54,QS,PE01,GORE SEALS,FAILED RESEAL,RESEAL ATTEMPT FAILED,CUT OFF,,
WK-071,Closed,2015-01-07,17:21:00,January 2015,2,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B50_40A,40,50,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-071,Closed,2015-01-07,17:34:00,January 2015,2,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B52_41A,41,52,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-071,Closed,2015-01-07,18:07:00,January 2015,2,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B54_39A,39,54,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-068,Closed,2015-01-07,18:28:00,January 2015,2,1,103441,SEAL SHELL GORES,SEALING TABLE 6,6,54_06A,6,54,QS,PE01,GORE SEALS,CONTAMINATION,NO VERTROD ZONE; CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE),RESEAL,,
WK-071,Closed,2015-01-07,19:08:00,January 2015,2,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B58_39A,39,58,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-071,Closed,2015-01-07,19:11:00,January 2015,2,1,103301,SEAL BALLONET,SEALING TABLE 5,5,B58_40A,40,58,QB,PE01,GORE SEALS,CONTAMINATION,CONTAMINATION THAT VIOLATES THE MINIMUM SEAL REQUIREMENT (1/16 IN FROM GAS EDGE); IF REMOVABLE CLEAN AREA FIRST,VERTROD,,
WK-068,Closed,2015-01-07,19:33:00,January 2015,2,1,103441,SEAL SHELL GORES,SEALING TABLE 6,6,53_42A,42,53,QS,PE01,GORE SEALS,TUCK,VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,VERTROD & SSA PATCH,,
WK-068,Closed,2015-01-07,20:14:00,January 2015,2,1,103485,SEAL SHELL GORES,SEALING TABLE 6,6,59_00A,0,59,QS,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,RESEAL,,
WK-068,Closed,2015-01-07,21:10:00,January 2015,2,1,103,SEAL SHELL GORES,SEALING TABLE 6,6,60_00B,0,60,QS,PE01,GORE SEALS,TUCK,NO VERTROD ZONE; SMALL (<1/4 IN) WITH JAGGED EDGE SEAL,RESEAL,,
